Date,AAPL,AMZN,GOOGL,META,MSFT
2021-09-07,154.28775024414062,175.46449279785156,144.11509704589844,381.396240234375,293.1693115234375
2021-09-08,152.7319793701172,176.27499389648438,143.52627563476562,376.79571533203125,293.19866943359375
2021-09-09,151.70790100097656,174.20799255371094,143.37644958496094,377.2248229980469,290.30780029296875
2021-09-10,146.68609619140625,173.45750427246094,140.71450805664062,377.9134216308594,288.8037414550781
2021-09-13,147.2572021484375,172.85850524902344,142.16934204101562,375.7379150390625,290.0538635253906
2021-09-14,145.84913635253906,172.5,142.38108825683594,375.7578430175781,292.7884521484375
2021-09-15,146.74517822265625,173.7895050048828,144.26393127441406,373.1531982421875,297.7010192871094
2021-09-16,146.50885009765625,174.41200256347656,143.44537353515625,372.2949523925781,298.0916442871094
2021-09-17,143.82070922851562,173.12600708007812,140.6385955810547,363.9720764160156,292.8665771484375
2021-09-20,140.74853515625,167.7864990234375,138.5604705810547,354.9705810546875,287.4266662597656
2021-09-21,141.23101806640625,167.18150329589844,138.87362670898438,356.7469177246094,287.9150085449219
2021-09-22,143.6139373779297,169.00250244140625,140.1226806640625,342.50616455078125,291.60675048828125
2021-09-23,144.5789031982422,170.8000030517578,141.0541229248047,345.25054931640625,292.5638427734375
2021-09-24,144.66751098632812,171.2760009765625,142.05197143554688,352.2361755371094,292.3587341308594
2021-09-27,143.1412811279297,170.2899932861328,140.9102783203125,352.8548889160156,287.29974365234375
2021-09-28,139.7343292236328,165.79800415039062,135.67428588867188,339.951416015625,276.8984375
2021-09-29,140.6402587890625,165.05599975585938,134.19947814941406,338.9135437011719,277.3672790527344
2021-09-30,139.3306427001953,164.2519989013672,133.5227508544922,338.69403076171875,275.3358459472656
2021-10-01,140.46299743652344,164.16299438476562,136.386474609375,342.3066101074219,282.34814453125
2021-10-04,137.00680541992188,159.48899841308594,133.5062713623047,325.5610046386719,276.49798583984375
2021-10-05,138.94659423828125,161.0500030517578,135.8670654296875,332.2771911621094,282.0160827636719
2021-10-06,139.8229522705078,163.10049438476562,137.4073028564453,332.955810546875,286.26446533203125
2021-10-07,141.0931854248047,165.1215057373047,139.06539916992188,328.54486083984375,287.9638977050781
2021-10-08,140.70916748046875,164.43099975585938,139.62525939941406,329.3731689453125,287.9638977050781
2021-10-11,140.6205596923828,162.31500244140625,138.7547607421875,324.7825927734375,287.3583068847656
2021-10-12,139.34048461914062,162.3665008544922,136.29258728027344,323.10601806640625,286.0398254394531
2021-10-13,138.7496795654297,164.21400451660156,137.42428588867188,323.8744812011719,289.3897399902344
2021-10-14,141.5559844970703,164.9929962158203,140.9891815185547,327.85626220703125,295.6793518066406
2021-10-15,142.61941528320312,170.4510040283203,141.2059326171875,324.0940246582031,297.1052551269531
2021-10-18,144.30320739746094,172.33700561523438,142.61431884765625,334.6523132324219,300.1133117675781
2021-10-19,146.47933959960938,172.20750427246094,143.0727996826172,339.29278564453125,301.0313720703125
2021-10-20,146.97166442871094,170.7530059814453,141.60647583007812,340.0811462402344,300.2304992675781
2021-10-21,147.1882781982422,171.75050354003906,141.7233428955078,341.17889404296875,303.5022888183594
2021-10-22,146.410400390625,166.77749633789062,137.40879821777344,323.9443054199219,301.93963623046875
2021-10-25,146.3611602783203,166.01849365234375,137.28944396972656,328.0159606933594,300.9336853027344
2021-10-26,147.03074645996094,168.80349731445312,139.1488037109375,315.1623840332031,302.8674011230469
2021-10-27,146.5679473876953,169.62449645996094,146.0498809814453,311.5797119140625,315.6224365234375
2021-10-28,150.2309112548828,172.32850646972656,145.6818084716797,316.27008056640625,316.77490234375
2021-10-29,147.5033416748047,168.6215057373047,147.87628173828125,322.90643310546875,323.8750915527344
2021-11-01,146.67625427246094,165.90550231933594,143.33248901367188,329.3033142089844,321.6776123046875
2021-11-02,147.72000122070312,165.6374969482422,145.26577758789062,327.4071960449219,325.3497619628906
2021-11-03,149.16748046875,169.1999969482422,146.42994689941406,330.93994140625,326.199462890625
2021-11-04,148.64556884765625,173.85000610351562,148.0975341796875,335.1612548828125,328.58251953125
2021-11-05,149.17808532714844,175.94949340820312,148.68136596679688,340.4304504394531,328.21142578125
2021-11-08,148.3497772216797,174.44900512695312,148.8601531982422,337.9255676269531,329.1196594238281
2021-11-09,148.71461486816406,178.81149291992188,148.74778747558594,334.6822509765625,328.1039733886719
2021-11-10,145.86476135253906,174.1024932861328,145.7262420654297,326.9681091308594,323.0742492675781
2021-11-11,145.8154754638672,173.625,145.59939575195312,327.0679016113281,324.66619873046875
2021-11-12,147.906005859375,176.25750732421875,148.50755310058594,340.19091796875,328.8559875488281
2021-11-15,147.9158935546875,177.28399658203125,148.2818145751953,346.8472595214844,328.2211608886719
2021-11-16,148.90196228027344,177.03500366210938,147.70648193359375,342.2566833496094,331.580810546875
2021-11-17,151.35740661621094,177.4499969482422,147.8772735595703,340.0711669921875,331.8058776855469
2021-11-18,155.67652893066406,184.80299377441406,149.66673278808594,337.9954528808594,333.909423828125
2021-11-19,158.3192901611328,183.82850646972656,148.75576782226562,344.59185791015625,335.7098083496094
2021-11-22,158.78277587890625,178.6284942626953,146.13427734375,340.3106994628906,332.50054931640625
2021-11-23,159.16734313964844,179.0019989013672,145.61488342285156,336.55841064453125,330.3968811035156
2021-11-24,159.68995666503906,179.02049255371094,145.95248413085938,340.360595703125,330.6219482421875
2021-11-26,154.63124084472656,175.22799682617188,142.02000427246094,332.4368591308594,322.5694885253906
2021-11-29,158.01358032226562,178.07850646972656,145.36366271972656,337.3367919921875,329.36956787109375
2021-11-30,163.0032958984375,175.35350036621094,141.73483276367188,323.79461669921875,323.4598693847656
2021-12-01,162.48065185546875,172.18600463867188,140.88980102539062,309.9630432128906,322.96087646484375
2021-12-02,161.4846649169922,171.8679962158203,142.80210876464844,309.7535095214844,322.3835144042969
2021-12-03,159.5913543701172,169.489501953125,141.83871459960938,306.21075439453125,316.0433044433594
2021-12-06,163.02304077148438,171.36849975585938,142.9908905029297,317.2181396484375,319.15472412109375
2021-12-07,168.8015899658203,176.1645050048828,147.10067749023438,322.14801025390625,327.6964111328125
2021-12-08,172.64739990234375,176.1580047607422,148.01661682128906,329.8821105957031,327.745361328125
2021-12-09,172.13462829589844,174.17100524902344,147.46925354003906,329.1436462402344,325.9156799316406
2021-12-10,176.95664978027344,172.21200561523438,147.8318328857422,329.0737609863281,335.1520690917969
2021-12-13,173.2982635498047,169.5675048828125,145.65933227539062,333.8040466308594,332.079833984375
2021-12-14,171.90782165527344,169.0915069580078,143.7420196533203,333.05560302734375,321.25836181640625
2021-12-15,176.8087921142578,173.31500244140625,146.2731170654297,340.9593505859375,327.4322509765625
2021-12-16,169.8665771484375,168.87100219726562,144.2794189453125,334.21319580078125,317.89251708984375
2021-12-17,168.76214599609375,170.0175018310547,141.56253051757812,333.1054992675781,316.8163146972656
2021-12-20,167.39144897460938,167.07899475097656,141.4446563720703,324.7825927734375,313.01019287109375
2021-12-21,170.5864715576172,170.41700744628906,143.3080291748047,333.5146789550781,320.2309875488281
2021-12-22,173.1996307373047,171.03700256347656,146.2471466064453,329.7723693847656,326.0135803222656
2021-12-23,173.83071899414062,171.06849670410156,146.74807739257812,334.5525207519531,327.4714050292969
2021-12-27,177.82447814941406,169.66949462890625,147.7369384765625,345.4700622558594,335.06402587890625
2021-12-28,176.79891967773438,170.66099548339844,146.5188446044922,345.510009765625,333.88995361328125
2021-12-29,176.8876495361328,169.2010040283203,146.48687744140625,342.2367248535156,334.5748596191406
2021-12-30,175.72406005859375,168.64450073242188,146.03289794921875,343.65380859375,332.0015869140625
2021-12-31,175.10279846191406,166.7169952392578,144.68594360351562,335.6602478027344,329.0662536621094
2022-01-03,179.4811248779297,170.4044952392578,144.82528686523438,337.84576416015625,327.53009033203125
2022-01-04,177.20323181152344,167.52200317382812,144.2339630126953,335.8398742675781,321.9139099121094
2022-01-05,172.4896240234375,164.35699462890625,137.61705017089844,323.5052490234375,309.5562744140625
2022-01-06,169.61021423339844,163.25399780273438,137.58958435058594,331.7781982421875,307.1102600097656
2022-01-07,169.77784729003906,162.5540008544922,136.85992431640625,331.1095886230469,307.2667541503906
2022-01-10,169.7975311279297,161.48599243164062,138.51052856445312,327.397216796875,307.49176025390625
2022-01-11,172.64739990234375,165.36199951171875,139.5758056640625,333.6842956542969,308.1864929199219
2022-01-12,173.09117126464844,165.20700073242188,141.2683563232422,332.5765686035156,311.4055480957031
2022-01-13,169.7975311279297,161.21400451660156,138.42813110351562,325.81048583984375,298.2260437011719
2022-01-14,170.66534423828125,162.13800048828125,139.3206024169922,331.2193603515625,303.5096130371094
2022-01-18,167.44078063964844,158.91749572753906,135.84210205078125,317.49755859375,296.1224365234375
2022-01-19,163.9203643798828,156.2989959716797,134.96160888671875,318.9346008300781,296.7878112792969
2022-01-20,162.2242431640625,151.66749572753906,133.15467834472656,315.91082763671875,295.0950927734375
2022-01-21,160.1534423828125,142.64300537109375,130.2020721435547,302.54827880859375,289.6452331542969
2022-01-24,159.3744354248047,144.54400634765625,130.654052734375,308.076904296875,289.97784423828125
2022-01-25,157.55999755859375,139.98599243164062,126.78948211669922,299.53448486328125,282.2677917480469
2022-01-26,157.47120666503906,138.87249755859375,129.08485412597656,294.02581787109375,290.31060791015625
2022-01-27,157.0077667236328,139.6374969482422,128.85711669921875,294.0357971191406,293.373046875
2022-01-28,167.96337890625,143.97799682617188,133.1981201171875,301.0912780761719,301.6114807128906
2022-01-31,172.35157775878906,149.57350158691406,135.1483917236328,312.6175842285156,304.2727355957031
2022-02-01,172.1839599609375,151.19349670410156,137.4862060546875,318.3458251953125,302.10064697265625
2022-02-02,173.3968505859375,150.6125030517578,147.83033752441406,322.3376159667969,306.6993103027344
2022-02-03,170.49769592285156,138.8455047607422,142.92596435546875,237.2724151611328,294.7526550292969
2022-02-04,170.2113800048828,157.63949584960938,143.1287384033203,236.60379028320312,299.34149169921875
2022-02-07,169.4906005859375,157.9355010986328,139.0414276123047,224.4487762451172,294.4591064453125
2022-02-08,172.6205291748047,161.4134979248047,139.23919677734375,219.72845458984375,297.9912414550781
2022-02-09,174.05218505859375,161.1894989013672,141.42967224121094,231.52423095703125,304.49786376953125
2022-02-10,169.94476318359375,159.0034942626953,138.46109008789062,227.60231018066406,295.8582458496094
2022-02-11,166.50875854492188,153.2935028076172,134.12857055664062,219.09976196289062,288.6766052246094
2022-02-14,166.74574279785156,155.16700744628906,135.37063598632812,217.25355529785156,288.6374206542969
2022-02-15,170.6063232421875,156.510498046875,136.451904296875,220.54678344726562,293.98944091796875
2022-02-16,170.3693389892578,158.10049438476562,137.58010864257812,216.09593200683594,293.6463623046875
2022-02-17,166.74574279785156,154.65249633789062,132.38705444335938,207.2840576171875,285.0477294921875
2022-02-18,165.18569946289062,152.60150146484375,130.25350952148438,205.7372283935547,282.3024597167969
2022-02-22,162.24337768554688,150.19749450683594,129.66468811035156,201.66558837890625,282.0965576171875
